country,log_type,date
Kenya,Introduction / extension of measures,09/04/2020
Kenya,Introduction / extension of measures,09/04/2020
Kenya,Introduction / extension of measures,15/04/2020
Kenya,Introduction / extension of measures,17/04/2020
Kenya,Introduction / extension of measures,19/04/2020
Kenya,Introduction / extension of measures,22/04/2020
Kenya,Introduction / extension of measures,23/04/2020
Kenya,Introduction / extension of measures,25/04/2020
Kenya,Introduction / extension of measures,25/04/2020
Kenya,Introduction / extension of measures,25/04/2020
Kenya,Introduction / extension of measures,25/04/2020
Kenya,Introduction / extension of measures,25/04/2020
Kenya,Introduction / extension of measures,25/04/2020
Kenya,Introduction / extension of measures,26/04/2020
Kenya,Phase-out measure,27/04/2020
Kenya,Introduction / extension of measures,29/04/2020
Kenya,Introduction / extension of measures,29/04/2020
Kenya,Introduction / extension of measures,04/05/2020
Kenya,Introduction / extension of measures,06/05/2020
Kenya,Introduction / extension of measures,06/05/2020
Kenya,Introduction / extension of measures,06/05/2020
Kenya,Introduction / extension of measures,06/05/2020
Kenya,Introduction / extension of measures,06/05/2020
Kenya,Introduction / extension of measures,06/05/2020
Kenya,Introduction / extension of measures,07/05/2020
Kenya,Introduction / extension of measures,09/05/2020
Kenya,Introduction / extension of measures,11/05/2020
Kenya,Introduction / extension of measures,11/05/2020
Kenya,Introduction / extension of measures,11/05/2020
Kenya,Introduction / extension of measures,12/05/2020
Kenya,Introduction / extension of measures,12/05/2020
Kenya,Introduction / extension of measures,16/05/2020
Kenya,Introduction / extension of measures,16/05/2020
Kenya,Introduction / extension of measures,16/05/2020
Kenya,Introduction / extension of measures,16/05/2020
Kenya,Introduction / extension of measures,16/05/2020
Kenya,Introduction / extension of measures,17/05/2020
Kenya,Introduction / extension of measures,17/05/2020
Kenya,Introduction / extension of measures,20/05/2020
Kenya,Introduction / extension of measures,20/05/2020
Kenya,Introduction / extension of measures,20/05/2020
Kenya,Introduction / extension of measures,22/05/2020
Kenya,Introduction / extension of measures,23/05/2020
Kenya,Introduction / extension of measures,23/05/2020
Kenya,Introduction / extension of measures,01/06/2020
Kenya,Introduction / extension of measures,01/06/2020
Kenya,Introduction / extension of measures,06/06/2020
Kenya,Introduction / extension of measures,06/06/2020
Kenya,Introduction / extension of measures,07/06/2020
Kenya,Phase-out measure,07/06/2020
Kenya,Phase-out measure,07/06/2020
Kenya,Introduction / extension of measures,10/06/2020
Kenya,Introduction / extension of measures,06/07/2020
Kenya,Introduction / extension of measures,06/07/2020
Kenya,Phase-out measure,06/07/2020
Kenya,Phase-out measure,06/07/2020
Kenya,Phase-out measure,07/07/2020
Kenya,Introduction / extension of measures,07/07/2020
Kenya,Phase-out measure,15/07/2020
Kenya,Phase-out measure,15/07/2020
Kenya,Phase-out measure,15/07/2020
Kenya,Phase-out measure,15/07/2020
Kenya,Introduction / extension of measures,30/07/2020
Kenya,Introduction / extension of measures,30/07/2020
Kenya,Phase-out measure,01/08/2020
Kenya,Introduction / extension of measures,01/08/2020
Kenya,Introduction / extension of measures,01/08/2020
Kenya,Introduction / extension of measures,01/08/2020
Kenya,Introduction / extension of measures,01/08/2020
Kenya,Introduction / extension of measures,01/08/2020
Kenya,Phase-out measure,01/08/2020
Kenya,Introduction / extension of measures,26/08/2020
Kenya,Phase-out measure,01/09/2020
Kenya,Phase-out measure,08/09/2020
Kenya,Phase-out measure,12/10/2020
Kenya,Introduction / extension of measures,15/10/2020
